?번호,k-아파트코드,k-아파트명,주소(시군구),주소(읍면동),"k-단지분류(아파트,주상복합등등)",k-세대타입(분양형태),k-전체동수,k-전체세대수,k-건설사(시공사),k-시행사,k-사용검사일-사용승인일,k-연면적,좌표X,좌표Y,컨소시엄여부,수정필드,기업그룹
2367,A10028042,센시티일육,동대문구,답십리동,주상복합,분양,1,245,대창건설(주),대창건설(주),2013-08-09 0:00,10957,127.0562575,37.56626749,N,,
2368,A13120003,면목두산6차,중랑구,면목동,주상복합,분양,1,84,두산개발(주),두산개발(주),1993-11-12 0:00,9988,127.0806751,37.57760127,N,,
2369,A10027136,도봉숲 아뜨리움,도봉구,도봉동,아파트,분양,5,172,성보건설산업(주),두암산업,2016-09-13 0:00,18442,127.0430955,37.67819466,N,,
2370,A10027121,녹천역두산위브아파트,노원구,월계동,아파트,기타,10,326,두산건설주식회사,월계4구역재개발조합,2017-10-20 0:00,47861,127.0525736,37.64131959,N,,
2371,A10027162,포레스트힐시티,종로구,효제동,주상복합,분양,1,152,신홍선건설,마르코통상,2017-01-20 0:00,6997,127.0018609,37.57403883,N,,
2372,A11076701,주상복합아남아파트,종로구,명륜2가,주상복합,분양,1,136,아남건설,아남건설,1999-01-30 0:00,18527,127.0002684,37.585619,N,,
2373,A10027105,경희궁자이3단지,종로구,평동,주상복합,분양,8,589,자이건설(주),돈의문1구역 도시환경 사업조합,2017-02-24 0:00,98494,126.9651711,37.56885493,N,,
2374,A10027118,경희궁자이2단지 아파트,종로구,홍파동,주상복합,분양,14,1148,GS건설,돈의문1구역 도시환경 사업조합,2017-02-24 0:00,194111,126.9641524,37.56920542,N,기업그룹,GS건설
2375,A14074501,한강로우림필유,용산구,한강로3가,아파트,분양,4,144,우림,재건축조합,2006-09-15 0:00,19825,126.9598495,37.52562083,N,,
2376,A10027071,한남아이파크,용산구,한남동,주상복합,분양,1,280,현대산업개발,만강건설,2017-03-08 0:00,27473,127.0072591,37.53240086,N,기업그룹,아이파크현대산업개발(HDC)
2377,A10027297,신내대성유니드아파트,중랑구,신내동,아파트,분양,1,133,대성,경춘재건축 조합,2005-05-26 0:00,16602,127.096287,37.60273271,N,,
2378,A10027227,돈암코오롱하늘채아파트,성북구,돈암동,아파트,기타,10,629,돈암정릉구역주택재개발정비사업조합,코오롱건설,2016-12-29 0:00,98373,127.0136836,37.59884593,N,,
2379,A10027090,마포센트럴아이파크,마포구,아현동,아파트,기타,6,497,현대산업개발,아현1-3구역 재개발정비사업조합,2017-11-16 0:00,78227,126.9585597,37.55535394,N,기업그룹,아이파크현대산업개발(HDC)
2380,A12179006,신공덕e-편한세상,마포구,신공덕동,아파트,분양,3,128,(주)삼호,마포신공덕4구역주택재개발조합,2007-10-18 0:00,17043,126.9570666,37.54190834,N,기업그룹,DL건설
2381,A15076701,도림한라,영등포구,도림동,아파트,분양,1,142,한라건설,한라건설,1998-08-27 0:00,17994,126.8971414,37.50775351,N,,
2382,A15076801,금호어울림,영등포구,문래동3가,아파트,분양,3,134,(주)금호산업,(주) 집과사람,2006-09-29 0:00,20507,126.8970491,37.51910762,N,,
2383,A13501008,거평,강남구,논현동,아파트,분양,1,113,거평건설,거평건설,1996-09-03 0:00,8905,127.027679,37.506376,N,,
2384,A10027207,래미안힐스테이트 고덕,강동구,고덕동,아파트,기타,51,3658,"삼성, 현대",고덕시영아파트 주택재건축사업조합,2016-12-29 0:00,673476,127.1509018,37.55912083,Y,기업그룹,삼성물산; 현대건설
2385,A13402004,강동이루미,강동구,천호동,아파트,기타,1,75,,,,0,127.1401439,37.54377159,N,,
2386,A10027073,래미안에스티움,영등포구,신길동,아파트,기타,19,1722,삼성물산주식회사,신길7재정비촉진구역주택재개발사업조함,2017-04-12 0:00,272492,126.9118691,37.50099807,N,기업그룹,삼성물산
2387,A15609008,사당대아2차,동작구,사당동,아파트,분양,1,120,대아아파트,대아아파트,1998-05-30 0:00,16019,126.9678219,37.48738904,N,,
2388,A13528008,대치효성,강남구,대치동,아파트,기타,1,83,,,,0,127.0612091,37.49990577,N,,
2389,A13993002,중계현대2차,노원구,중계동,아파트,분양,2,140,현대건설,현대건설,1993-11-25 0:00,14997,127.0846144,37.64809354,N,기업그룹,현대건설
2390,A10027019,상암DMC엘가,서대문구,남가좌동,주상복합,분양,1,288,모아주택산업(주),스카이원레져,2017-02-08 0:00,13558,126.9178155,37.56989002,N,,
2391,A10027016,방배자이아파트,서초구,방배동,아파트,분양,3,136,LG건설,한국토지신탁,2003-11-01 0:00,39125,126.9989679,37.4859675,N,기업그룹,GS건설
2392,A10026988,트리마제,성동구,성수동1가,아파트,분양,4,688,두산중공업,한양개발주식회사,2017-05-29 0:00,132364,127.0444371,37.53853408,N,기업그룹,두산에너빌리티
2393,A10026946,경희궁자이1단지(임대아파트),종로구,행촌동,아파트,임대,5,496,GS자이,서울주택도시공사(구 SH공사),2017-06-29 0:00,48330,126.964497,37.57223484,N,,
2394,A10026947,꿈의숲롯데캐슬아파트,강북구,미아동,아파트,기타,11,615,롯데건설(주),미아제4구역재개발정비사업조합,2017-02-27 0:00,93239,127.0356136,37.61715924,N,기업그룹,롯데건설
2395,A10026940,경희궁자이4단지주상복합,종로구,교북동,주상복합,분양,3,182,지에스건설,돈의문지역주택조합,2017-06-29 0:00,23557,126.961547,37.5713895,N,기업그룹,GS건설
2396,A10026941,서초푸르지오써밋,서초구,서초동,아파트,기타,7,907,대우건설,서초삼호1차아파트주택재건축정비조합,2017-06-22 0:00,162715,127.0212026,37.50158639,N,기업그룹,대우건설
2397,A10026922,래미안용산아파트,용산구,한강로2가,주상복합,분양,2,195,삼성물산,용산역전면제3구역도시환경정비사업조합,2017-05-31 0:00,60390,126.9666266,37.52881796,N,기업그룹,삼성물산
2398,A10026910,관악우정하이비전아파트 1단지,관악구,신림동,아파트,분양,2,140,우정건설(주),청빛산업개발(주),2004-06-11 0:00,19269,126.928987,37.47142332,N,,
2399,A10026924,대치SK VIEW,강남구,대치동,아파트,분양,4,239,에스케이건설(주),대치국제아파트주택재건축정비사업조합,2017-06-20 0:00,49012,127.0609872,37.49592876,N,기업그룹,SK에코플랜트
2400,A10026900,왕십리 자이 아파트,성동구,하왕십리동,아파트,기타,6,713,GS건설,하왕 제1-5구역 주택재개발정비사업조합,2017-07-28 0:00,99726,127.0246733,37.56152682,N,기업그룹,GS건설
2401,A10026881,서울역센트럴자이아파트,중구,만리동2가,아파트,기타,14,1341,GS건설주식회사,만리제2지구재개발 정비사업주택조합,2017-08-07 0:00,186288,126.9630956,37.55460908,N,기업그룹,GS건설
2402,A10026874,강변에스케이뷰,광진구,구의동,주상복합,분양,2,197,(주)에스케이건설,한국자산신탁(주),2017-07-14 0:00,50015,127.0901599,37.53865498,N,기업그룹,SK에코플랜트
2403,A10026879,마곡13단지 힐스테이트마스터 아파트,강서구,마곡동,아파트,분양,22,1194,현대엔지니어링,코리아신탁,2017-04-10 0:00,191644,126.8178669,37.55691937,N,기업그룹,현대엔지니어링
2404,A10026873,극동강변아파트,동작구,본동,아파트,분양,1,123,극동건설(주),흥국생명보험(주),1992-03-09 0:00,13817,126.951985,37.51164143,N,,
2405,A10026849,묵정아파트,중구,묵정동,아파트,분양,1,122,라이프주택,묵정아파트 주택조합,1981-05-25 0:00,7354,127.0000706,37.56070587,N,,
2406,A10026852,래미안강동팰리스,강동구,천호동,주상복합,분양,3,999,삼성물산,생보부동산신탁,2017-07-31 0:00,171450,127.1314315,37.53725648,N,기업그룹,삼성물산
2407,A10026842,은평지웰테라스,은평구,진관동,연립주택,분양,12,220,(주)한라건설,(주)신영,2017-07-31 0:00,33646,126.9313598,37.64391623,N,,
2408,A10026834,힐스테이트백련산4차,은평구,응암동,아파트,기타,13,963,현대건설,응암1주택재건축정비사업조합,2018-02-19 0:00,147041,126.9221197,37.58942882,N,기업그룹,현대건설
2409,A10026816,아크로타워스퀘어,영등포구,영등포동7가,아파트,기타,7,1221,대림산업,영등포1-4구역도시환경정비사업조합,2017-08-30 0:00,175988,126.9083065,37.52293523,N,기업그룹,DL이앤씨
2410,A10026797,당산롯데캐슬프레스티지 아파트,영등포구,당산동4가,아파트,분양,2,198,롯데건설(주),당산제4구역 주택재개발조합,2017-07-28 0:00,22832,126.9032499,37.52864616,N,기업그룹,롯데건설
2411,A10026792,백운한비치2차,금천구,시흥동,아파트,분양,2,112,백운건설,삼천리연합 지역주택조합,2008-01-15 0:00,13856,126.9093044,37.4535982,N,,
2412,A10026759,용산푸르지오써밋,용산구,한강로2가,주상복합,분양,1,151,대우건설(주),용산역전면제2구역도시환경정비사업조합,2017-08-01 0:00,47211,126.9648918,37.52704117,N,"k-전체세대수, 기업그룹",대우건설
2413,A10026761,H하우스 대림 뉴스테이,영등포구,대림동,아파트,임대,2,293,(주)케이씨씨건설,주식회사에이치티에이치피에프브이,2017-06-27 0:00,20109,126.9034506,37.48609549,N,,
2414,A10026748,옥수파크힐스아파트,성동구,옥수동,아파트,기타,25,1976,대림산업(주),옥수13구역재개발,2016-11-09 0:00,287808,127.012737,37.54781882,N,기업그룹,DL이앤씨
2415,A10026734,송파레미니스아파트,송파구,오금동,아파트,기타,5,575,한신공영(주),서울도시주택공사,2017-11-02 0:00,69081,127.1369225,37.50652261,N,,
2416,A10026719,아스테리움용산,용산구,한강로2가,주상복합,분양,1,128,동부건설,국제빌딩 주변제3구역조합,2012-12-14 0:00,89465,126.96883,37.52738617,N,,
2417,A10026720,래미안 프리미어 팰리스,광진구,자양동,아파트,기타,2,264,삼성물산,-,2017-10-26 0:00,64779,127.0813716,37.538006,N,기업그룹,삼성물산
